notam_id,icao_location,q_code,category,effective_start,effective_end,body_text,full_text,char_count,word_count
A3029/24,EDDF,QARAS,AERODROME_PROCEDURE,2603071640,2603091440,FUEL AVBL H24,"A3029/24 NOTAMN
Q) EDZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071640 C) 2603091440
E) FUEL AVBL H24",13,3
A3057/24,YSSY,QAAXX,AERODROME_PROCEDURE,2603091340,2603122340,FUEL NOT AVBL 3H DAILY,"A3057/24 NOTAMN
Q) YSZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603091340 C) 2603122340
E) FUEL NOT AVBL 3H DAILY",22,5
A2277/24,KJFK,QLTBA,LIGHTING,2603081640,2603280340,TWY F EDGE LGTS OTS,"A2277/24 NOTAMN
Q) KJZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603081640 C) 2603280340
E) TWY F EDGE LGTS OTS",19,5
A1903/24,YSSY,QRPXX,AIRSPACE_RESTRICTION,2603080140,2603272140,PROHIBITED AREA MOA-7 ACTIVATED,"A1903/24 NOTAMN
Q) YSZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080140 C) 2603272140
E) PROHIBITED AREA MOA-7 ACTIVATED",31,4
A1794/24,EHAM,QILXX,NAVIGATION_AID,2603082140,2603101140,LOC RWY 23 UNRELIABLE WITHIN 4.0NM,"A1794/24 NOTAMN
Q) EHZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603082140 C) 2603101140
E) LOC RWY 23 UNRELIABLE WITHIN 4.0NM",34,6
A3091/24,OMDB,QAFXX,AERODROME_PROCEDURE,2603090040,2603251640,EMERGENCY SERVICES REDUCED,"A3091/24 NOTAMN
Q) OMZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603090040 C) 2603251640
E) EMERGENCY SERVICES REDUCED",26,3
A1677/24,EDDF,QILXX,NAVIGATION_AID,2603092040,2603202140,GP RWY 05 NOT AVAILABLE,"A1677/24 NOTAMN
Q) EDZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603092040 C) 2603202140
E) GP RWY 05 NOT AVAILABLE",23,5
A1501/24,KLAX,QNVAS,NAVIGATION_AID,2603072040,2603272340,ILS CAT II RWY 10L NOT AUTH,"A1501/24 NOTAMN
Q) KLZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603072040 C) 2603272340
E) ILS CAT II RWY 10L NOT AUTH",27,7
A1812/24,OMDB,QRPXX,AIRSPACE_RESTRICTION,2603071440,2603270440,SPECIAL FLIGHT RULES AREA ACTIVE SFC-10235FT MSL,"A1812/24 NOTAMN
Q) OMZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603071440 C) 2603270440
E) SPECIAL FLIGHT RULES AREA ACTIVE SFC-10235FT MSL",48,7
A2716/24,EGLL,QOBXX,OBSTACLE,2603092340,2603101140,CONSTRUCTION CRANE 3227FT MSL WITHIN 8.4NM ARP,"A2716/24 NOTAMN
Q) EGZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603092340 C) 2603101140
E) CONSTRUCTION CRANE 3227FT MSL WITHIN 8.4NM ARP",46,7
A2777/24,KJFK,QOBCE,OBSTACLE,2603070040,2603220040,CONSTRUCTION CRANE 2760FT MSL WITHIN 4.3NM ARP,"A2777/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603070040 C) 2603220040
E) CONSTRUCTION CRANE 2760FT MSL WITHIN 4.3NM ARP",46,7
A1815/24,EHAM,QRTCA,AIRSPACE_RESTRICTION,2603081640,2603230640,TFR IN EFFECT WITHIN 27NM OF EDDF DUE TO BIRD STRIKE,"A1815/24 NOTAMN
Q) EHZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603081640 C) 2603230640
E) TFR IN EFFECT WITHIN 27NM OF EDDF DUE TO BIRD STRIKE",52,11
A3056/24,EGLL,QAFXX,AERODROME_PROCEDURE,2603081840,2604032240,FUEL NOT AVBL 3H DAILY,"A3056/24 NOTAMN
Q) EGZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081840 C) 2604032240
E) FUEL NOT AVBL 3H DAILY",22,5
A1779/24,OMDB,QILXX,NAVIGATION_AID,2603080040,2603141840,GP RWY 28R NOT AVAILABLE,"A1779/24 NOTAMN
Q) OMZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603080040 C) 2603141840
E) GP RWY 28R NOT AVAILABLE",24,5
A3393/24,RJTT,QAFXX,AERODROME_PROCEDURE,2603060540,2603220440,NOISE ABATEMENT PROC CHANGED,"A3393/24 NOTAMN
Q) RJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603060540 C) 2603220440
E) NOISE ABATEMENT PROC CHANGED",28,4
A2352/24,OMDB,QLTAS,LIGHTING,2603060940,2603200440,PAPI RWY 36 OTS,"A2352/24 NOTAMN
Q) OMZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603060940 C) 2603200440
E) PAPI RWY 36 OTS",15,4
A2779/24,LFPG,QOBCE,OBSTACLE,2603060240,2603240840,OBSTACLE LGTS U/S 4323N00307E 1198FT AMSL,"A2779/24 NOTAMN
Q) LFZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603060240 C) 2603240840
E) OBSTACLE LGTS U/S 4323N00307E 1198FT AMSL",41,6
A3100/24,EDDF,QARAS,AERODROME_PROCEDURE,2603092340,2603181140,EMERGENCY SERVICES REDUCED,"A3100/24 NOTAMN
Q) EDZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603092340 C) 2603181140
E) EMERGENCY SERVICES REDUCED",26,3
A2704/24,KLAX,QOBXX,OBSTACLE,2603091440,2603220040,TOWER ERECTED 3203N01222E HEIGHT 1972FT AMSL,"A2704/24 NOTAMN
Q) KLZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603091440 C) 2603220040
E) TOWER ERECTED 3203N01222E HEIGHT 1972FT AMSL",44,6
A2791/24,EGLL,QOBXX,OBSTACLE,2603081140,2603170640,NEW OBSTACLE CRANE 1737FT AGL WITHIN 5.5NM OF KATL,"A2791/24 NOTAMN
Q) EGZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603081140 C) 2603170640
E) NEW OBSTACLE CRANE 1737FT AGL WITHIN 5.5NM OF KATL",50,9
A1005/24,OMDB,QMRLT,RUNWAY_CLOSURE,2603070240,2603300340,ALL RWYS CLSD EXCEPT RWY 28R,"A1005/24 NOTAMN
Q) OMZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603070240 C) 2603300340
E) ALL RWYS CLSD EXCEPT RWY 28R",28,6
A1314/24,KLAX,QMRXX,RUNWAY_CLOSURE,2603060940,2604041240,TWY C CLSD,"A1314/24 NOTAMN
Q) KLZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060940 C) 2604041240
E) TWY C CLSD",10,3
A1471/24,EDDF,QNVXX,NAVIGATION_AID,2603080940,2604031040,DME BIG UNMON,"A1471/24 NOTAMN
Q) EDZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080940 C) 2604031040
E) DME BIG UNMON",13,3
A1828/24,LFPG,QAALT,AIRSPACE_RESTRICTION,2603090740,2603190640,CLASS E AIRSPACE CHANGED TO CLASS C,"A1828/24 NOTAMN
Q) LFZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603090740 C) 2603190640
E) CLASS E AIRSPACE CHANGED TO CLASS C",35,7
A1866/24,KJFK,QDAXX,AIRSPACE_RESTRICTION,2603072040,2603271340,TFR EFFECTIVE WITHIN 20NM RADIUS OF 4545N 00128W,"A1866/24 NOTAMN
Q) KJZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603072040 C) 2603271340
E) TFR EFFECTIVE WITHIN 20NM RADIUS OF 4545N 00128W",48,8
A3115/24,KJFK,QAAXX,AERODROME_PROCEDURE,2603071440,2603192040,AERODROME UNSERVICEABLE,"A3115/24 NOTAMN
Q) KJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603071440 C) 2603192040
E) AERODROME UNSERVICEABLE",23,2
A3033/24,EHAM,QARAS,AERODROME_PROCEDURE,2603072140,2603082140,PPR REQUIRED FOR ALL ACFT OVER 25T,"A3033/24 NOTAMN
Q) EHZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603072140 C) 2603082140
E) PPR REQUIRED FOR ALL ACFT OVER 25T",34,7
A2160/24,EHAM,QDAXX,AIRSPACE_RESTRICTION,2603062240,2603310640,TFR EFFECTIVE WITHIN 24NM RADIUS OF 4300N 00150W,"A2160/24 NOTAMN
Q) EHZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603062240 C) 2603310640
E) TFR EFFECTIVE WITHIN 24NM RADIUS OF 4300N 00150W",48,8
A1702/24,KJFK,QNDXX,NAVIGATION_AID,2603080040,2603121040,LOC RWY 36 UNRELIABLE WITHIN 3.1NM,"A1702/24 NOTAMN
Q) KJZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603080040 C) 2603121040
E) LOC RWY 36 UNRELIABLE WITHIN 3.1NM",34,6
A1890/24,YSSY,QDAXX,AIRSPACE_RESTRICTION,2603082040,2603161140,PROHIBITED AREA R-2508 ACTIVATED,"A1890/24 NOTAMN
Q) YSZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603082040 C) 2603161140
E) PROHIBITED AREA R-2508 ACTIVATED",32,4
A1050/24,KATL,QMRXX,RUNWAY_CLOSURE,2603092240,2603281740,RWY 09 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1050/24 NOTAMN
Q) KAZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603092240 C) 2603281740
E) RWY 09 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8
A2648/24,OMDB,QOBXX,OBSTACLE,2603092140,2603242340,MULTIPLE CRANES MAX 2855FT AGL WITHIN 12.4NM,"A2648/24 NOTAMN
Q) OMZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603092140 C) 2603242340
E) MULTIPLE CRANES MAX 2855FT AGL WITHIN 12.4NM",44,7
A2638/24,OMDB,QOBXX,OBSTACLE,2603092240,2604041940,WINDTURBINE 3322N01221W 483FT AMSL,"A2638/24 NOTAMN
Q) OMZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603092240 C) 2604041940
E) WINDTURBINE 3322N01221W 483FT AMSL",34,4
A2823/24,RJTT,QOBXX,OBSTACLE,2603061840,2603172340,CRANE 2114FT ERECTED 14.9NM NW OF EGLL ARP,"A2823/24 NOTAMN
Q) RJZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603061840 C) 2603172340
E) CRANE 2114FT ERECTED 14.9NM NW OF EGLL ARP",42,8
A1810/24,EGLL,QAALT,AIRSPACE_RESTRICTION,2603091640,2603181240,TFR IN EFFECT WITHIN 27NM OF EGLL DUE TO MAINTENANCE,"A1810/24 NOTAMN
Q) EGZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091640 C) 2603181240
E) TFR IN EFFECT WITHIN 27NM OF EGLL DUE TO MAINTENANCE",52,10
A3082/24,YSSY,QARAS,AERODROME_PROCEDURE,2603080940,2603132340,ATC SERVICES NOT AVBL 3H DAILY,"A3082/24 NOTAMN
Q) YSZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603080940 C) 2603132340
E) ATC SERVICES NOT AVBL 3H DAILY",30,6
A3397/24,EGLL,QARAS,AERODROME_PROCEDURE,2603060740,2604020240,AERODROME OPERATING HOURS CHANGED 5H DAILY,"A3397/24 NOTAMN
Q) EGZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603060740 C) 2604020240
E) AERODROME OPERATING HOURS CHANGED 5H DAILY",42,6
A2576/24,YSSY,QLTAS,LIGHTING,2603060240,2603160140,APRON LGTS PARTLY U/S,"A2576/24 NOTAMN
Q) YSZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603060240 C) 2603160140
E) APRON LGTS PARTLY U/S",21,4
A1189/24,EHAM,QMRLC,RUNWAY_CLOSURE,2603082040,2603270640,TWY C CLSD,"A1189/24 NOTAMN
Q) EHZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603082040 C) 2603270640
E) TWY C CLSD",10,3
A1789/24,KLAX,QNVXX,NAVIGATION_AID,2603071140,2603280640,DME MAR UNMON,"A1789/24 NOTAMN
Q) KLZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603071140 C) 2603280640
E) DME MAR UNMON",13,3
A2266/24,KLAX,QLTAS,LIGHTING,2603092340,2603180940,REIL RWY 14R U/S,"A2266/24 NOTAMN
Q) KLZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603092340 C) 2603180940
E) REIL RWY 14R U/S",16,4
A2699/24,EHAM,QOBCE,OBSTACLE,2603062340,2603131240,MULTIPLE CRANES MAX 270FT AGL WITHIN 1.1NM,"A2699/24 NOTAMN
Q) EHZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603062340 C) 2603131240
E) MULTIPLE CRANES MAX 270FT AGL WITHIN 1.1NM",42,7
A3120/24,EGLL,QARAS,AERODROME_PROCEDURE,2603091940,2603211340,ATIS INOP USE 132.625 FOR INFO,"A3120/24 NOTAMN
Q) EGZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091940 C) 2603211340
E) ATIS INOP USE 132.625 FOR INFO",30,6
A3028/24,OMDB,QARAS,AERODROME_PROCEDURE,2603062040,2603281740,FUEL NOT AVBL 2H DAILY,"A3028/24 NOTAMN
Q) OMZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603062040 C) 2603281740
E) FUEL NOT AVBL 2H DAILY",22,5
A1353/24,KLAX,QMRLT,RUNWAY_CLOSURE,2603070840,2603150040,ALL RWYS CLSD EXCEPT RWY 32L,"A1353/24 NOTAMN
Q) KLZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603070840 C) 2603150040
E) ALL RWYS CLSD EXCEPT RWY 32L",28,6
A1266/24,EHAM,QMRLT,RUNWAY_CLOSURE,2603091640,2604022340,RWY 28L CLSD 5H DAILY,"A1266/24 NOTAMN
Q) EHZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091640 C) 2604022340
E) RWY 28L CLSD 5H DAILY",21,5
A2272/24,KATL,QLTAS,LIGHTING,2603081840,2604060340,TWY C EDGE LGTS OTS,"A2272/24 NOTAMN
Q) KAZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603081840 C) 2604060340
E) TWY C EDGE LGTS OTS",19,5
A1053/24,EDDF,QMRLC,RUNWAY_CLOSURE,2603061640,2603161940,RWY 27 THRESHOLD DISPLACED 10.2M,"A1053/24 NOTAMN
Q) EDZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603061640 C) 2603161940
E) RWY 27 THRESHOLD DISPLACED 10.2M",32,5
A1306/24,OMDB,QMRXX,RUNWAY_CLOSURE,2603091140,2603250540,RWY 09 CLSD FOR MAINTENANCE,"A1306/24 NOTAMN
Q) OMZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603091140 C) 2603250540
E) RWY 09 CLSD FOR MAINTENANCE",27,5
A2776/24,YSSY,QOBCE,OBSTACLE,2603061040,2603240240,MULTIPLE CRANES MAX 992FT AGL WITHIN 6.0NM,"A2776/24 NOTAMN
Q) YSZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603061040 C) 2603240240
E) MULTIPLE CRANES MAX 992FT AGL WITHIN 6.0NM",42,7
A2712/24,KLAX,QOBXX,OBSTACLE,2603080740,2603271940,TOWER ERECTED 4642N00552E HEIGHT 3291FT AMSL,"A2712/24 NOTAMN
Q) KLZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603080740 C) 2603271940
E) TOWER ERECTED 4642N00552E HEIGHT 3291FT AMSL",44,6
A2117/24,KATL,QAALT,AIRSPACE_RESTRICTION,2603081140,2603270440,TFR EFFECTIVE WITHIN 5NM RADIUS OF 5435N 01835W,"A2117/24 NOTAMN
Q) KAZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603081140 C) 2603270440
E) TFR EFFECTIVE WITHIN 5NM RADIUS OF 5435N 01835W",47,8
A2294/24,LFPG,QLTAS,LIGHTING,2603090040,2604061240,APRON LGTS PARTLY U/S,"A2294/24 NOTAMN
Q) LFZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603090040 C) 2604061240
E) APRON LGTS PARTLY U/S",21,4
A1816/24,EHAM,QAALT,AIRSPACE_RESTRICTION,2603091940,2603100440,CLASS C AIRSPACE CHANGED TO CLASS E,"A1816/24 NOTAMN
Q) EHZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091940 C) 2603100440
E) CLASS C AIRSPACE CHANGED TO CLASS E",35,7
A2467/24,KATL,QLTBJ,LIGHTING,2603080140,2603100840,ALS RWY 28L OTS,"A2467/24 NOTAMN
Q) KAZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603080140 C) 2603100840
E) ALS RWY 28L OTS",15,4
A2051/24,EDDF,QDAXX,AIRSPACE_RESTRICTION,2603061140,2603140640,TFR IN EFFECT WITHIN 3NM OF RJTT DUE TO SNOW REMOVAL,"A2051/24 NOTAMN
Q) EDZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603061140 C) 2603140640
E) TFR IN EFFECT WITHIN 3NM OF RJTT DUE TO SNOW REMOVAL",52,11
A3394/24,KATL,QAAXX,AERODROME_PROCEDURE,2603080040,2603100540,FUEL AVBL H24,"A3394/24 NOTAMN
Q) KAZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603080040 C) 2603100540
E) FUEL AVBL H24",13,3
A1074/24,EDDF,QMRLC,RUNWAY_CLOSURE,2603091540,2604022040,RWY 18 THRESHOLD DISPLACED 6.4M,"A1074/24 NOTAMN
Q) EDZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091540 C) 2604022040
E) RWY 18 THRESHOLD DISPLACED 6.4M",31,5
A1483/24,OMDB,QNDXX,NAVIGATION_AID,2603061040,2604050540,ILS CAT I RWY 05 NOT AUTH,"A1483/24 NOTAMN
Q) OMZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603061040 C) 2604050540
E) ILS CAT I RWY 05 NOT AUTH",25,7
A3206/24,OMDB,QAFXX,AERODROME_PROCEDURE,2603071540,2603231840,NOISE ABATEMENT PROC CHANGED,"A3206/24 NOTAMN
Q) OMZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603071540 C) 2603231840
E) NOISE ABATEMENT PROC CHANGED",28,4
A1703/24,KJFK,QNVAS,NAVIGATION_AID,2603070540,2604041640,ILS CAT I RWY 27 NOT AUTH,"A1703/24 NOTAMN
Q) KJZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603070540 C) 2604041640
E) ILS CAT I RWY 27 NOT AUTH",25,7
A1388/24,KLAX,QMRLT,RUNWAY_CLOSURE,2603061140,2603152240,RWY 32L STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED,"A1388/24 NOTAMN
Q) KLZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603061140 C) 2603152240
E) RWY 32L STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED",53,9
A1532/24,LFPG,QILXX,NAVIGATION_AID,2603091140,2603242140,GP RWY 10R NOT AVAILABLE,"A1532/24 NOTAMN
Q) LFZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603091140 C) 2603242140
E) GP RWY 10R NOT AVAILABLE",24,5
A3277/24,YSSY,QARAS,AERODROME_PROCEDURE,2603091040,2603182140,AERODROME OPERATING HOURS CHANGED 6H DAILY,"A3277/24 NOTAMN
Q) YSZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603091040 C) 2603182140
E) AERODROME OPERATING HOURS CHANGED 6H DAILY",42,6
A1079/24,KJFK,QMRLC,RUNWAY_CLOSURE,2603091140,2603160140,TWY F CLSD,"A1079/24 NOTAMN
Q) KJZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603091140 C) 2603160140
E) TWY F CLSD",10,3
A1221/24,KATL,QMRLT,RUNWAY_CLOSURE,2603081140,2604061540,RWY 10R STRENGTH REDUCED ACFT OVER 5T NOT AUTHORIZED,"A1221/24 NOTAMN
Q) KAZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603081140 C) 2604061540
E) RWY 10R STRENGTH REDUCED ACFT OVER 5T NOT AUTHORIZED",52,9
A2491/24,EDDF,QLTBA,LIGHTING,2603091240,2603251940,HIRL RWY 10L REDUCED TO MIRL,"A2491/24 NOTAMN
Q) EDZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091240 C) 2603251940
E) HIRL RWY 10L REDUCED TO MIRL",28,6
A1362/24,KLAX,QMRLT,RUNWAY_CLOSURE,2603060340,2603241540,ALL RWYS CLSD EXCEPT RWY 27,"A1362/24 NOTAMN
Q) KLZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603060340 C) 2603241540
E) ALL RWYS CLSD EXCEPT RWY 27",27,6
A2175/24,EDDF,QRTCA,AIRSPACE_RESTRICTION,2603082040,2604052240,RESTRICTED AREA D-201 ACTIVE SFC-17718FT MSL,"A2175/24 NOTAMN
Q) EDZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603082040 C) 2604052240
E) RESTRICTED AREA D-201 ACTIVE SFC-17718FT MSL",44,6
A2095/24,RJTT,QRPXX,AIRSPACE_RESTRICTION,2603070540,2603230340,TFR EFFECTIVE WITHIN 11NM RADIUS OF 4959N 01942W,"A2095/24 NOTAMN
Q) RJZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603070540 C) 2603230340
E) TFR EFFECTIVE WITHIN 11NM RADIUS OF 4959N 01942W",48,8
A2198/24,EDDF,QRTCA,AIRSPACE_RESTRICTION,2603091140,2603220540,PROHIBITED AREA P-40 ACTIVATED,"A2198/24 NOTAMN
Q) EDZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603091140 C) 2603220540
E) PROHIBITED AREA P-40 ACTIVATED",30,4
A1255/24,RJTT,QMRXX,RUNWAY_CLOSURE,2603091040,2603241740,ALL RWYS CLSD EXCEPT RWY 23,"A1255/24 NOTAMN
Q) RJZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603091040 C) 2603241740
E) ALL RWYS CLSD EXCEPT RWY 23",27,6
A2150/24,KATL,QAALT,AIRSPACE_RESTRICTION,2603091740,2603162240,UAS OPERATIONS PROHIBITED WI 15NM OF RJTT,"A2150/24 NOTAMN
Q) KAZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603091740 C) 2603162240
E) UAS OPERATIONS PROHIBITED WI 15NM OF RJTT",41,7
A2345/24,EDDF,QLTBJ,LIGHTING,2603072040,2603211040,PAPI RWY 09 OTS,"A2345/24 NOTAMN
Q) EDZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603072040 C) 2603211040
E) PAPI RWY 09 OTS",15,4
A2924/24,EDDF,QOBCE,OBSTACLE,2603081640,2603151940,CRANE 1151FT ERECTED 0.9NM N OF RJTT ARP,"A2924/24 NOTAMN
Q) EDZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603081640 C) 2603151940
E) CRANE 1151FT ERECTED 0.9NM N OF RJTT ARP",40,8
A2146/24,KLAX,QDAXX,AIRSPACE_RESTRICTION,2603071640,2603151440,CLASS E AIRSPACE CHANGED TO CLASS G,"A2146/24 NOTAMN
Q) KLZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603071640 C) 2603151440
E) CLASS E AIRSPACE CHANGED TO CLASS G",35,7
A1665/24,EDDF,QILXX,NAVIGATION_AID,2603080140,2603251840,NDB DET UNSERVICEABLE,"A1665/24 NOTAMN
Q) EDZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080140 C) 2603251840
E) NDB DET UNSERVICEABLE",21,3
A2310/24,EGLL,QLTBA,LIGHTING,2603080940,2603150840,HIRL RWY 05 REDUCED TO MIRL,"A2310/24 NOTAMN
Q) EGZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603080940 C) 2603150840
E) HIRL RWY 05 REDUCED TO MIRL",27,6
A1083/24,YSSY,QMRXX,RUNWAY_CLOSURE,2603061640,2603310540,RWY 28R CLSD FOR MAINTENANCE,"A1083/24 NOTAMN
Q) YSZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603061640 C) 2603310540
E) RWY 28R CLSD FOR MAINTENANCE",28,5
A3334/24,KLAX,QAFXX,AERODROME_PROCEDURE,2603061140,2603092340,EMERGENCY SERVICES REDUCED,"A3334/24 NOTAMN
Q) KLZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603061140 C) 2603092340
E) EMERGENCY SERVICES REDUCED",26,3
A2322/24,EDDF,QLTBA,LIGHTING,2603082040,2603140340,ALS RWY 10R OTS,"A2322/24 NOTAMN
Q) EDZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603082040 C) 2603140340
E) ALS RWY 10R OTS",15,4
A1802/24,EGLL,QRTCA,AIRSPACE_RESTRICTION,2603090540,2603212040,TFR EFFECTIVE WITHIN 5NM RADIUS OF 4024N 00928W,"A1802/24 NOTAMN
Q) EGZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603090540 C) 2603212040
E) TFR EFFECTIVE WITHIN 5NM RADIUS OF 4024N 00928W",47,8
A3127/24,KATL,QAFXX,AERODROME_PROCEDURE,2603090840,2603160640,AERODROME OPERATING HOURS CHANGED 3H DAILY,"A3127/24 NOTAMN
Q) KAZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603090840 C) 2603160640
E) AERODROME OPERATING HOURS CHANGED 3H DAILY",42,6
A1232/24,LFPG,QMRXX,RUNWAY_CLOSURE,2603060940,2603240440,RWY 23 CLSD DUE TO BIRD STRIKE,"A1232/24 NOTAMN
Q) LFZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603060940 C) 2603240440
E) RWY 23 CLSD DUE TO BIRD STRIKE",30,7
A3333/24,RJTT,QAAXX,AERODROME_PROCEDURE,2603080840,2604040640,NOISE ABATEMENT PROC CHANGED,"A3333/24 NOTAMN
Q) RJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603080840 C) 2604040640
E) NOISE ABATEMENT PROC CHANGED",28,4
