notam_id,icao_location,q_code,category,effective_start,effective_end,body_text,full_text,char_count,word_count,text_length,token_count,clean_text
A2359/24,EHAM,QLTAS,LIGHTING,2603060040,2603212040,TWY D EDGE LGTS OTS,"A2359/24 NOTAMN
Q) EHZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603060040 C) 2603212040
E) TWY D EDGE LGTS OTS",19,5,19,5,edge lgts
A2794/24,RJTT,QOBCE,OBSTACLE,2603061340,2603090340,OBSTACLE LGTS U/S 5458N00745W 1828FT AMSL,"A2794/24 NOTAMN
Q) RJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603061340 C) 2603090340
E) OBSTACLE LGTS U/S 5458N00745W 1828FT AMSL",41,6,41,6,obstacle lgts amsl
A1092/24,OMDB,QMRLC,RUNWAY_CLOSURE,2603071940,2603300340,ALL RWYS CLSD EXCEPT RWY 10R,"A1092/24 NOTAMN
Q) OMZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603071940 C) 2603300340
E) ALL RWYS CLSD EXCEPT RWY 10R",28,6,28,6,rwys except
A3110/24,KLAX,QARAS,AERODROME_PROCEDURE,2603081240,2604010140,PPR REQUIRED FOR ALL ACFT OVER 10T,"A3110/24 NOTAMN
Q) KLZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603081240 C) 2604010140
E) PPR REQUIRED FOR ALL ACFT OVER 10T",34,7,34,7,required
A2179/24,RJTT,QRPXX,AIRSPACE_RESTRICTION,2603082240,2603262040,TFR IN EFFECT WITHIN 4NM OF EDDF DUE TO FUEL SPILL,"A2179/24 NOTAMN
Q) RJZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603082240 C) 2603262040
E) TFR IN EFFECT WITHIN 4NM OF EDDF DUE TO FUEL SPILL",50,11,50,11,tfr effect eddf fuel spill
A3195/24,RJTT,QAFXX,AERODROME_PROCEDURE,2603090340,2603112040,FUEL NOT AVBL 3H DAILY,"A3195/24 NOTAMN
Q) RJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603090340 C) 2603112040
E) FUEL NOT AVBL 3H DAILY",22,5,22,5,fuel daily
A2503/24,KATL,QLTBA,LIGHTING,2603071340,2603280540,REIL RWY 09 U/S,"A2503/24 NOTAMN
Q) KAZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071340 C) 2603280540
E) REIL RWY 09 U/S",15,4,15,4,reil
A1260/24,YSSY,QMRXX,RUNWAY_CLOSURE,2603061940,2603221940,RWY 28L CLSD DUE TO CRACKED PAVEMENT,"A1260/24 NOTAMN
Q) YSZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603061940 C) 2603221940
E) RWY 28L CLSD DUE TO CRACKED PAVEMENT",36,7,36,7,cracked pavement
A2559/24,EHAM,QLTBJ,LIGHTING,2603071940,2604012140,TWY B EDGE LGTS OTS,"A2559/24 NOTAMN
Q) EHZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071940 C) 2604012140
E) TWY B EDGE LGTS OTS",19,5,19,5,edge lgts
A1851/24,LFPG,QRPXX,AIRSPACE_RESTRICTION,2603061340,2603151040,UAS OPERATIONS PROHIBITED WI 20NM OF KLAX,"A1851/24 NOTAMN
Q) LFZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603061340 C) 2603151040
E) UAS OPERATIONS PROHIBITED WI 20NM OF KLAX",41,7,41,7,uas operations prohibited klax
A3164/24,RJTT,QARAS,AERODROME_PROCEDURE,2603072340,2603240540,PPR REQUIRED FOR ALL ACFT OVER 100T,"A3164/24 NOTAMN
Q) RJZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603072340 C) 2603240540
E) PPR REQUIRED FOR ALL ACFT OVER 100T",35,7,35,7,required
A1302/24,EHAM,QMRLT,RUNWAY_CLOSURE,2603080340,2604030640,RWY 36 STRENGTH REDUCED ACFT OVER 100T NOT AUTHORIZED,"A1302/24 NOTAMN
Q) EHZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603080340 C) 2604030640
E) RWY 36 STRENGTH REDUCED ACFT OVER 100T NOT AUTHORIZED",53,9,53,9,strength reduced authorized
A1577/24,KATL,QNDXX,NAVIGATION_AID,2603062240,2603070240,VOR LAM OTS,"A1577/24 NOTAMN
Q) KAZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603062240 C) 2603070240
E) VOR LAM OTS",11,3,11,3,vor lam
A1575/24,EHAM,QNVXX,NAVIGATION_AID,2603081740,2603301740,DME DET REDUCED POWER 73 PCT,"A1575/24 NOTAMN
Q) EHZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603081740 C) 2603301740
E) DME DET REDUCED POWER 73 PCT",28,6,28,6,dme det reduced power pct
A1579/24,OMDB,QNVAS,NAVIGATION_AID,2603081840,2604062140,DME SFD UNMON,"A1579/24 NOTAMN
Q) OMZX/QNVAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603081840 C) 2604062140
E) DME SFD UNMON",13,3,13,3,dme sfd unmon
A2482/24,KJFK,QLTAS,LIGHTING,2603090940,2603290140,APCH LGTS RWY 05 OTS,"A2482/24 NOTAMN
Q) KJZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603090940 C) 2603290140
E) APCH LGTS RWY 05 OTS",20,5,20,5,apch lgts
A1246/24,EHAM,QMRXX,RUNWAY_CLOSURE,2603060640,2604011240,RWY 27 STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED,"A1246/24 NOTAMN
Q) EHZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603060640 C) 2604011240
E) RWY 27 STRENGTH REDUCED ACFT OVER 25T NOT AUTHORIZED",52,9,52,9,strength reduced authorized
A2767/24,KJFK,QOBCE,OBSTACLE,2603060040,2603091040,NEW OBSTACLE CRANE 2712FT AGL WITHIN 4.4NM OF OMDB,"A2767/24 NOTAMN
Q) KJZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603060040 C) 2603091040
E) NEW OBSTACLE CRANE 2712FT AGL WITHIN 4.4NM OF OMDB",50,9,50,9,new obstacle crane agl omdb
A2821/24,EDDF,QOBXX,OBSTACLE,2603080140,2603102340,CONSTRUCTION CRANE 2208FT MSL WITHIN 2.0NM ARP,"A2821/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603080140 C) 2603102340
E) CONSTRUCTION CRANE 2208FT MSL WITHIN 2.0NM ARP",46,7,46,7,construction crane msl arp
A2021/24,LFPG,QRTCA,AIRSPACE_RESTRICTION,2603070440,2603162340,AIRSPACE C ACTIVATED SFC-1089FT AMSL,"A2021/24 NOTAMN
Q) LFZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603070440 C) 2603162340
E) AIRSPACE C ACTIVATED SFC-1089FT AMSL",36,5,36,5,airspace activated sfc amsl
A1070/24,RJTT,QMRLT,RUNWAY_CLOSURE,2603070240,2603271340,TWY H CLSD,"A1070/24 NOTAMN
Q) RJZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603070240 C) 2603271340
E) TWY H CLSD",10,3,10,3,
A2205/24,OMDB,QLTAS,LIGHTING,2603090540,2603110840,ALS RWY 09 OTS,"A2205/24 NOTAMN
Q) OMZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603090540 C) 2603110840
E) ALS RWY 09 OTS",14,4,14,4,als
A2527/24,OMDB,QLTAS,LIGHTING,2603091240,2603201040,TWY G EDGE LGTS OTS,"A2527/24 NOTAMN
Q) OMZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603091240 C) 2603201040
E) TWY G EDGE LGTS OTS",19,5,19,5,edge lgts
A2987/24,LFPG,QOBCE,OBSTACLE,2603082040,2603301740,OBSTACLE LGTS U/S 4007N00318W 1505FT AMSL,"A2987/24 NOTAMN
Q) LFZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603082040 C) 2603301740
E) OBSTACLE LGTS U/S 4007N00318W 1505FT AMSL",41,6,41,6,obstacle lgts amsl
A1435/24,OMDB,QNVXX,NAVIGATION_AID,2603061240,2603291640,GP RWY 05 NOT AVAILABLE,"A1435/24 NOTAMN
Q) OMZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603061240 C) 2603291640
E) GP RWY 05 NOT AVAILABLE",23,5,23,5,available
A3059/24,KJFK,QAAXX,AERODROME_PROCEDURE,2603061540,2603132140,FUEL AVBL H24,"A3059/24 NOTAMN
Q) KJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061540 C) 2603132140
E) FUEL AVBL H24",13,3,13,3,fuel
A2460/24,EGLL,QLTBA,LIGHTING,2603080940,2603110040,APRON LGTS PARTLY U/S,"A2460/24 NOTAMN
Q) EGZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603080940 C) 2603110040
E) APRON LGTS PARTLY U/S",21,4,21,4,apron lgts partly
A3223/24,LFPG,QAFXX,AERODROME_PROCEDURE,2603092340,2603270540,AERODROME OPERATING HOURS CHANGED 4H DAILY,"A3223/24 NOTAMN
Q) LFZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603092340 C) 2603270540
E) AERODROME OPERATING HOURS CHANGED 4H DAILY",42,6,42,6,aerodrome operating hours changed daily
A2476/24,KATL,QLTBJ,LIGHTING,2603062040,2603111640,APCH LGTS RWY 27 OTS,"A2476/24 NOTAMN
Q) KAZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603062040 C) 2603111640
E) APCH LGTS RWY 27 OTS",20,5,20,5,apch lgts
A2996/24,EDDF,QOBXX,OBSTACLE,2603071440,2603302240,TOWER ERECTED 3023N01411E HEIGHT 1587FT AMSL,"A2996/24 NOTAMN
Q) EDZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071440 C) 2603302240
E) TOWER ERECTED 3023N01411E HEIGHT 1587FT AMSL",44,6,44,6,tower erected height amsl
A2694/24,LFPG,QOBXX,OBSTACLE,2603090840,2603251340,CRANE 1913FT ERECTED 9.1NM E OF KJFK ARP,"A2694/24 NOTAMN
Q) LFZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603090840 C) 2603251340
E) CRANE 1913FT ERECTED 9.1NM E OF KJFK ARP",40,8,40,8,crane erected kjfk arp
A3184/24,EHAM,QARAS,AERODROME_PROCEDURE,2603080840,2603140540,AERODROME UNSERVICEABLE,"A3184/24 NOTAMN
Q) EHZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603080840 C) 2603140540
E) AERODROME UNSERVICEABLE",23,2,23,2,aerodrome unserviceable
A3337/24,LFPG,QAAXX,AERODROME_PROCEDURE,2603060640,2604030340,ATC SERVICES NOT AVBL 5H DAILY,"A3337/24 NOTAMN
Q) LFZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603060640 C) 2604030340
E) ATC SERVICES NOT AVBL 5H DAILY",30,6,30,6,atc services daily
A1199/24,KATL,QMRXX,RUNWAY_CLOSURE,2603092340,2603211240,RWY 28L STRENGTH REDUCED ACFT OVER 10T NOT AUTHORIZED,"A1199/24 NOTAMN
Q) KAZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603092340 C) 2603211240
E) RWY 28L STRENGTH REDUCED ACFT OVER 10T NOT AUTHORIZED",53,9,53,9,strength reduced authorized
A1261/24,RJTT,QMRLT,RUNWAY_CLOSURE,2603082040,2604050840,RWY 14R THRESHOLD DISPLACED 7.0M,"A1261/24 NOTAMN
Q) RJZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603082040 C) 2604050840
E) RWY 14R THRESHOLD DISPLACED 7.0M",32,5,32,5,threshold displaced
A2193/24,YSSY,QRTCA,AIRSPACE_RESTRICTION,2603071740,2604061040,CLASS C AIRSPACE CHANGED TO CLASS G,"A2193/24 NOTAMN
Q) YSZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603071740 C) 2604061040
E) CLASS C AIRSPACE CHANGED TO CLASS G",35,7,35,7,class airspace changed class
A2414/24,EHAM,QLTBA,LIGHTING,2603091340,2604051840,ALS RWY 28L OTS,"A2414/24 NOTAMN
Q) EHZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091340 C) 2604051840
E) ALS RWY 28L OTS",15,4,15,4,als
A1525/24,EDDF,QNVXX,NAVIGATION_AID,2603071940,2603242240,ILS CAT I RWY 27 NOT AUTH,"A1525/24 NOTAMN
Q) EDZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603071940 C) 2603242240
E) ILS CAT I RWY 27 NOT AUTH",25,7,25,7,ils cat
A1528/24,KATL,QNDXX,NAVIGATION_AID,2603091440,2603141640,ILS RWY 28L REDUCED CATEGORY III,"A1528/24 NOTAMN
Q) KAZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603091440 C) 2603141640
E) ILS RWY 28L REDUCED CATEGORY III",32,6,32,6,ils reduced category iii
A1488/24,LFPG,QNDXX,NAVIGATION_AID,2603071140,2603211640,GP RWY 10L NOT AVAILABLE,"A1488/24 NOTAMN
Q) LFZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603071140 C) 2603211640
E) GP RWY 10L NOT AVAILABLE",24,5,24,5,available
A2416/24,YSSY,QLTAS,LIGHTING,2603060240,2603300640,TWY B EDGE LGTS OTS,"A2416/24 NOTAMN
Q) YSZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603060240 C) 2603300640
E) TWY B EDGE LGTS OTS",19,5,19,5,edge lgts
A1356/24,RJTT,QMRLT,RUNWAY_CLOSURE,2603090040,2604042240,RWY 05 CLSD FOR MAINTENANCE,"A1356/24 NOTAMN
Q) RJZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603090040 C) 2604042240
E) RWY 05 CLSD FOR MAINTENANCE",27,5,27,5,maintenance
A1833/24,EDDF,QRTCA,AIRSPACE_RESTRICTION,2603082240,2603100440,AIRSPACE C ACTIVATED SFC-876FT AMSL,"A1833/24 NOTAMN
Q) EDZX/QRTCA/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603082240 C) 2603100440
E) AIRSPACE C ACTIVATED SFC-876FT AMSL",35,5,35,5,airspace activated sfc amsl
A1153/24,EHAM,QMRLC,RUNWAY_CLOSURE,2603071040,2604010940,ALL RWYS CLSD EXCEPT RWY 23,"A1153/24 NOTAMN
Q) EHZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603071040 C) 2604010940
E) ALL RWYS CLSD EXCEPT RWY 23",27,6,27,6,rwys except
A2209/24,RJTT,QLTAS,LIGHTING,2603081440,2603311040,APCH LGTS RWY 27 OTS,"A2209/24 NOTAMN
Q) RJZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603081440 C) 2603311040
E) APCH LGTS RWY 27 OTS",20,5,20,5,apch lgts
A1283/24,KATL,QMRLT,RUNWAY_CLOSURE,2603060640,2603201240,TWY D CLSD,"A1283/24 NOTAMN
Q) KAZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603060640 C) 2603201240
E) TWY D CLSD",10,3,10,3,
A2300/24,KLAX,QLTBJ,LIGHTING,2603062240,2603242340,TWY K EDGE LGTS OTS,"A2300/24 NOTAMN
Q) KLZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603062240 C) 2603242340
E) TWY K EDGE LGTS OTS",19,5,19,5,edge lgts
A1647/24,EDDF,QNDXX,NAVIGATION_AID,2603090840,2603151140,ILS RWY 36 REDUCED CATEGORY I,"A1647/24 NOTAMN
Q) EDZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603090840 C) 2603151140
E) ILS RWY 36 REDUCED CATEGORY I",29,6,29,6,ils reduced category
A2101/24,KJFK,QDAXX,AIRSPACE_RESTRICTION,2603080440,2603150340,UAS OPERATIONS PROHIBITED WI 25NM OF YSSY,"A2101/24 NOTAMN
Q) KJZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603080440 C) 2603150340
E) UAS OPERATIONS PROHIBITED WI 25NM OF YSSY",41,7,41,7,uas operations prohibited yssy
A1188/24,KATL,QMRLC,RUNWAY_CLOSURE,2603091140,2604060340,RWY 09 CLSD FOR MAINTENANCE,"A1188/24 NOTAMN
Q) KAZX/QMRLC/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603091140 C) 2604060340
E) RWY 09 CLSD FOR MAINTENANCE",27,5,27,5,maintenance
A1889/24,OMDB,QAALT,AIRSPACE_RESTRICTION,2603090940,2603310640,TFR IN EFFECT WITHIN 24NM OF OMDB DUE TO SNOW REMOVAL,"A1889/24 NOTAMN
Q) OMZX/QAALT/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603090940 C) 2603310640
E) TFR IN EFFECT WITHIN 24NM OF OMDB DUE TO SNOW REMOVAL",53,11,53,11,tfr effect omdb snow removal
A2802/24,EGLL,QOBXX,OBSTACLE,2603072340,2603240940,WINDTURBINE 4218N00322W 636FT AMSL,"A2802/24 NOTAMN
Q) EGZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603072340 C) 2603240940
E) WINDTURBINE 4218N00322W 636FT AMSL",34,4,34,4,windturbine amsl
A2624/24,KLAX,QOBXX,OBSTACLE,2603090540,2603280940,MULTIPLE CRANES MAX 2105FT AGL WITHIN 12.6NM,"A2624/24 NOTAMN
Q) KLZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603090540 C) 2603280940
E) MULTIPLE CRANES MAX 2105FT AGL WITHIN 12.6NM",44,7,44,7,multiple cranes max agl
A3278/24,EDDF,QARAS,AERODROME_PROCEDURE,2603061740,2603290440,NOISE ABATEMENT PROC CHANGED,"A3278/24 NOTAMN
Q) EDZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603061740 C) 2603290440
E) NOISE ABATEMENT PROC CHANGED",28,4,28,4,noise abatement proc changed
A2565/24,KJFK,QLTAS,LIGHTING,2603061340,2603131940,PAPI RWY 10R OTS,"A2565/24 NOTAMN
Q) KJZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603061340 C) 2603131940
E) PAPI RWY 10R OTS",16,4,16,4,papi
A1581/24,EHAM,QNVXX,NAVIGATION_AID,2603061740,2604011140,LOC RWY 28L UNRELIABLE WITHIN 7.6NM,"A1581/24 NOTAMN
Q) EHZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603061740 C) 2604011140
E) LOC RWY 28L UNRELIABLE WITHIN 7.6NM",35,6,35,6,loc unreliable
A1133/24,RJTT,QMRXX,RUNWAY_CLOSURE,2603082040,2603290040,TWY F CLSD,"A1133/24 NOTAMN
Q) RJZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603082040 C) 2603290040
E) TWY F CLSD",10,3,10,3,
A2483/24,RJTT,QLTBJ,LIGHTING,2603080340,2603312240,APRON LGTS PARTLY U/S,"A2483/24 NOTAMN
Q) RJZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603080340 C) 2603312240
E) APRON LGTS PARTLY U/S",21,4,21,4,apron lgts partly
A2406/24,EGLL,QLTAS,LIGHTING,2603091840,2604032040,APCH LGTS RWY 23 OTS,"A2406/24 NOTAMN
Q) EGZX/QLTAS/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603091840 C) 2604032040
E) APCH LGTS RWY 23 OTS",20,5,20,5,apch lgts
A1507/24,EHAM,QNDXX,NAVIGATION_AID,2603091440,2603210940,ILS RWY 10R REDUCED CATEGORY III,"A1507/24 NOTAMN
Q) EHZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091440 C) 2603210940
E) ILS RWY 10R REDUCED CATEGORY III",32,6,32,6,ils reduced category iii
A1961/24,LFPG,QDAXX,AIRSPACE_RESTRICTION,2603061240,2603100640,RESTRICTED AREA W-497 ACTIVE SFC-15943FT MSL,"A1961/24 NOTAMN
Q) LFZX/QDAXX/IV/NBO/A/000/999/5000N00000E999
A) LFPG B) 2603061240 C) 2603100640
E) RESTRICTED AREA W-497 ACTIVE SFC-15943FT MSL",44,6,44,6,restricted area active sfc msl
A3222/24,OMDB,QAFXX,AERODROME_PROCEDURE,2603072240,2603101140,PPR REQUIRED FOR ALL ACFT OVER 100T,"A3222/24 NOTAMN
Q) OMZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603072240 C) 2603101140
E) PPR REQUIRED FOR ALL ACFT OVER 100T",35,7,35,7,required
A2869/24,KATL,QOBCE,OBSTACLE,2603082140,2603140640,WINDTURBINE 3249S01949E 2854FT AMSL,"A2869/24 NOTAMN
Q) KAZX/QOBCE/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603082140 C) 2603140640
E) WINDTURBINE 3249S01949E 2854FT AMSL",35,4,35,4,windturbine amsl
A3052/24,RJTT,QAAXX,AERODROME_PROCEDURE,2603060240,2604041740,CUSTOMS NOT AVBL 4H DAILY,"A3052/24 NOTAMN
Q) RJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603060240 C) 2604041740
E) CUSTOMS NOT AVBL 4H DAILY",25,5,25,5,customs daily
A1712/24,KJFK,QNDXX,NAVIGATION_AID,2603070540,2603202240,LOC RWY 36 UNRELIABLE WITHIN 11.1NM,"A1712/24 NOTAMN
Q) KJZX/QNDXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603070540 C) 2603202240
E) LOC RWY 36 UNRELIABLE WITHIN 11.1NM",35,6,35,6,loc unreliable
A3107/24,KJFK,QAAXX,AERODROME_PROCEDURE,2603062240,2603270940,PPR REQUIRED FOR ALL ACFT OVER 50T,"A3107/24 NOTAMN
Q) KJZX/QAAXX/IV/NBO/A/000/999/5000N00000E999
A) KJFK B) 2603062240 C) 2603270940
E) PPR REQUIRED FOR ALL ACFT OVER 50T",34,7,34,7,required
A2173/24,OMDB,QRPXX,AIRSPACE_RESTRICTION,2603062040,2603260640,TFR EFFECTIVE WITHIN 20NM RADIUS OF 4614N 01020W,"A2173/24 NOTAMN
Q) OMZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603062040 C) 2603260640
E) TFR EFFECTIVE WITHIN 20NM RADIUS OF 4614N 01020W",48,8,48,8,tfr radius
A2421/24,EGLL,QLTBJ,LIGHTING,2603090140,2603281540,ALS RWY 32L OTS,"A2421/24 NOTAMN
Q) EGZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EGLL B) 2603090140 C) 2603281540
E) ALS RWY 32L OTS",15,4,15,4,als
A2336/24,EDDF,QLTBJ,LIGHTING,2603081340,2603191440,VASI RWY 23 UNSERVICEABLE,"A2336/24 NOTAMN
Q) EDZX/QLTBJ/IV/NBO/A/000/999/5000N00000E999
A) EDDF B) 2603081340 C) 2603191440
E) VASI RWY 23 UNSERVICEABLE",25,4,25,4,vasi unserviceable
A1858/24,YSSY,QRPXX,AIRSPACE_RESTRICTION,2603071940,2603171940,PROHIBITED AREA D-201 ACTIVATED,"A1858/24 NOTAMN
Q) YSZX/QRPXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603071940 C) 2603171940
E) PROHIBITED AREA D-201 ACTIVATED",31,4,31,4,prohibited area activated
A1535/24,KATL,QNVXX,NAVIGATION_AID,2603071440,2603110940,GP RWY 14R NOT AVAILABLE,"A1535/24 NOTAMN
Q) KAZX/QNVXX/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603071440 C) 2603110940
E) GP RWY 14R NOT AVAILABLE",24,5,24,5,available
A1147/24,YSSY,QMRXX,RUNWAY_CLOSURE,2603090040,2603260740,RWY 27 CLSD TO ALL ACFT EXCEPT EMERGENCY,"A1147/24 NOTAMN
Q) YSZX/QMRXX/IV/NBO/A/000/999/5000N00000E999
A) YSSY B) 2603090040 C) 2603260740
E) RWY 27 CLSD TO ALL ACFT EXCEPT EMERGENCY",40,8,40,8,except emergency
A3360/24,KATL,QARAS,AERODROME_PROCEDURE,2603090140,2603151540,ATIS INOP USE 131.145 FOR INFO,"A3360/24 NOTAMN
Q) KAZX/QARAS/IV/NBO/A/000/999/5000N00000E999
A) KATL B) 2603090140 C) 2603151540
E) ATIS INOP USE 131.145 FOR INFO",30,6,30,6,atis inop use
A3315/24,OMDB,QAFXX,AERODROME_PROCEDURE,2603070240,2603112240,AERODROME UNSERVICEABLE,"A3315/24 NOTAMN
Q) OMZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603070240 C) 2603112240
E) AERODROME UNSERVICEABLE",23,2,23,2,aerodrome unserviceable
A2381/24,KLAX,QLTBA,LIGHTING,2603090940,2603100640,PAPI RWY 28L OTS,"A2381/24 NOTAMN
Q) KLZX/QLTBA/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603090940 C) 2603100640
E) PAPI RWY 28L OTS",16,4,16,4,papi
A3124/24,OMDB,QAFXX,AERODROME_PROCEDURE,2603090440,2603210540,CUSTOMS NOT AVBL 6H DAILY,"A3124/24 NOTAMN
Q) OMZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) OMDB B) 2603090440 C) 2603210540
E) CUSTOMS NOT AVBL 6H DAILY",25,5,25,5,customs daily
A2982/24,KLAX,QOBXX,OBSTACLE,2603080440,2603260040,MULTIPLE CRANES MAX 2355FT AGL WITHIN 0.7NM,"A2982/24 NOTAMN
Q) KLZX/QOBXX/IV/NBO/A/000/999/5000N00000E999
A) KLAX B) 2603080440 C) 2603260040
E) MULTIPLE CRANES MAX 2355FT AGL WITHIN 0.7NM",43,7,43,7,multiple cranes max agl
A1461/24,RJTT,QILXX,NAVIGATION_AID,2603091740,2603290040,LOC RWY 18 UNRELIABLE WITHIN 7.4NM,"A1461/24 NOTAMN
Q) RJZX/QILXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603091740 C) 2603290040
E) LOC RWY 18 UNRELIABLE WITHIN 7.4NM",34,6,34,6,loc unreliable
A1209/24,EHAM,QMRLT,RUNWAY_CLOSURE,2603091540,2603190840,RWY 28L STRENGTH REDUCED ACFT OVER 10T NOT AUTHORIZED,"A1209/24 NOTAMN
Q) EHZX/QMRLT/IV/NBO/A/000/999/5000N00000E999
A) EHAM B) 2603091540 C) 2603190840
E) RWY 28L STRENGTH REDUCED ACFT OVER 10T NOT AUTHORIZED",53,9,53,9,strength reduced authorized
A3169/24,RJTT,QAFXX,AERODROME_PROCEDURE,2603070840,2603300040,PPR REQUIRED FOR ALL ACFT OVER 25T,"A3169/24 NOTAMN
Q) RJZX/QAFXX/IV/NBO/A/000/999/5000N00000E999
A) RJTT B) 2603070840 C) 2603300040
E) PPR REQUIRED FOR ALL ACFT OVER 25T",34,7,34,7,required
